07-03-2025 10:17:35,Start Shutdown Purge,9.944966
07-03-2025 10:17:45,Boiler Initialized,0.000000
07-03-2025 10:17:48,Boiler Ready,0.000000
07-03-2025 10:17:49,Start Pre-Purge,0.000000
07-03-2025 10:17:49,Start Pre-Purge,0.100475
07-03-2025 10:17:49,Start Pre-Purge,0.202620
07-03-2025 10:17:49,Start Pre-Purge,0.301763
07-03-2025 10:17:49,Start Pre-Purge,0.401554
07-03-2025 10:17:49,Start Pre-Purge,0.501672
07-03-2025 10:17:49,Start Pre-Purge,0.603159
07-03-2025 10:17:49,Start Pre-Purge,0.703951
07-03-2025 10:17:49,Start Pre-Purge,0.804133
07-03-2025 10:17:49,Start Pre-Purge,0.904219
07-03-2025 10:17:49,Start Pre-Purge,1.005434
07-03-2025 10:17:49,Start Pre-Purge,1.105572
07-03-2025 10:17:49,Start Pre-Purge,1.205709
07-03-2025 10:17:49,Start Pre-Purge,1.305862
07-03-2025 10:17:49,Start Pre-Purge,1.407160
07-03-2025 10:17:49,Start Pre-Purge,1.507141
07-03-2025 10:17:49,Start Pre-Purge,1.607527
07-03-2025 10:17:49,Start Pre-Purge,1.708843
07-03-2025 10:17:49,Start Pre-Purge,1.810241
07-03-2025 10:17:49,Start Pre-Purge,1.911281
07-03-2025 10:17:49,Start Pre-Purge,2.011874
07-03-2025 10:17:49,Start Pre-Purge,2.111583
07-03-2025 10:17:49,Start Pre-Purge,2.212368
07-03-2025 10:17:49,Start Pre-Purge,2.312192
07-03-2025 10:17:49,Start Pre-Purge,2.412186
07-03-2025 10:17:49,Start Pre-Purge,2.512697
07-03-2025 10:17:49,Start Pre-Purge,2.614006
07-03-2025 10:17:49,Start Pre-Purge,2.715107
07-03-2025 10:17:49,Start Pre-Purge,2.815224
07-03-2025 10:17:49,Start Pre-Purge,2.915235
07-03-2025 10:17:49,Start Pre-Purge,3.015133
07-03-2025 10:17:49,Start Pre-Purge,3.114755
07-03-2025 10:17:49,Start Pre-Purge,3.216165
07-03-2025 10:17:49,Start Pre-Purge,3.316933
07-03-2025 10:17:49,Start Pre-Purge,3.418408
07-03-2025 10:17:49,Start Pre-Purge,3.518252
07-03-2025 10:17:49,Start Pre-Purge,3.617947
07-03-2025 10:17:49,Start Pre-Purge,3.718043
07-03-2025 10:17:49,Start Pre-Purge,3.818184
07-03-2025 10:17:49,Start Pre-Purge,3.917872
07-03-2025 10:17:49,Start Pre-Purge,4.018302
07-03-2025 10:17:49,Start Pre-Purge,4.118508
07-03-2025 10:17:49,Start Pre-Purge,4.218193
07-03-2025 10:17:49,Start Pre-Purge,4.317946
07-03-2025 10:17:49,Start Pre-Purge,4.417995
07-03-2025 10:17:49,Start Pre-Purge,4.518188
07-03-2025 10:17:49,Start Pre-Purge,4.618037
07-03-2025 10:17:49,Start Pre-Purge,4.717980
07-03-2025 10:17:49,Start Pre-Purge,4.818643
07-03-2025 10:17:49,Start Pre-Purge,4.919397
07-03-2025 10:17:49,Start Pre-Purge,5.020155
07-03-2025 10:17:49,Start Pre-Purge,5.120396
07-03-2025 10:17:49,Start Pre-Purge,5.221839
07-03-2025 10:17:49,Start Pre-Purge,5.323028
07-03-2025 10:17:49,Start Pre-Purge,5.423415
